foret,numero,code_essence,zone_h,x,y,lng,dm,lac
10530,609309,19,29N,714053,771097,1030,130,O
10530,609310,19,29N,714053,771097,1060,115,O
10530,609311,19,29N,714019,771040,1330,80,O
10530,609312,19,29N,713945,771096,1060,85,O
10530,609313,19,29N,713877,771122,1070,120,O
10530,609314,19,29N,713937,771046,750,90,O
10530,609315,19,29N,713937,771046,620,70,O
10530,609316,19,29N,713894,771234,1150,110,O
10530,609317,19,29N,713916,771261,950,130,O
10530,609318,19,29N,713916,771261,920,100,O
10530,609319,19,29N,713928,771236,400,100,O
10530,609320,19,29N,713928,771236,1220,80,O
10530,609321,19,29N,713975,771239,1250,110,O
10530,609322,19,29N,713804,771160,700,90,O
10530,609323,19,29N,713872,771194,940,100,O
10530,609324,19,29N,714129,770996,1040,70,O
10530,609325,19,29N,713585,771257,1150,80,O
10530,609326,19,29N,714127,771421,960,140,
10530,609327,19,29N,714142,771453,1050,120,
10530,609328,19,29N,713566,771128,1170,85,
10530,609329,19,29N,713508,771083,1120,100,
10530,609330,19,29N,714181,771705,300,150,
10530,609331,19,29N,714181,771705,440,130,
10530,609332,19,29N,713540,771294,1230,80,
10530,609333,19,29N,713433,771295,650,80,
10530,609334,19,29N,714181,771705,1050,140,
10530,609335,19,29N,714195,771682,1200,100,
10530,609336,19,29N,714195,771682,600,80,
10530,609337,19,29N,714110,771626,400,80,
10530,609338,19,30N,714195,771682,980,140,
10530,609339,19,30N,714110,771626,1140,100,
10530,609340,19,29N,714136,771618,550,80,
10530,609341,19,29N,714225,771650,430,100,
10530,609342,19,30N,379438,647851,1380,90,
10530,609343,19,30N,379427,647869,1400,76,
10530,609344,19,30N,379450,647828,1200,100,
10530,609345,19,30N,379482,647852,1500,78,
10530,609346,19,30N,379433,647872,1200,100,
10530,609347,19,30N,379433,647872,990,70,
10530,609348,19,29N,639792,774092,1080,109,O
10530,609349,19,29N,639845,774054,1050,96,O
10530,609350,19,29N,639845,774054,1100,76,O
10530,609351,19,29N,639620,773775,1070,85,O
10530,609352,19,29N,639732,774092,1230,85,O
10530,609353,19,29N,639058,774069,1360,77,
10530,609354,19,29N,628787,795428,1340,80,
10530,609355,19,29N,628775,795420,840,74,
10530,609356,19,29N,628789,795473,1050,77,
10530,609357,19,29N,628789,795473,1010,94,
10530,609358,19,29N,628770,795487,1240,70,
10530,609359,19,29N,628773,795487,1050,75,
10530,609360,19,29N,628700,795485,1150,80,
10530,609361,19,29N,628763,795468,970,77,
10530,609362,19,29N,628951,795446,1210,114,
10530,609363,19,29N,628951,795446,590,88,
10530,609364,19,29N,628969,795449,1200,73,
10530,609365,19,29N,639631,774133,1040,125,
10530,609366,19,29N,639766,774036,1400,77,
10530,609367,19,29N,639780,774003,1180,109,
10530,609368,19,29N,639696,774181,1000,140,
10530,609369,19,29N,638783,773232,1000,148,O
10530,609370,19,29N,638783,773232,1000,126,O
10530,609371,19,29N,629169,795497,1250,80,O
10530,609372,19,29N,629129,795461,1360,92,O
10530,609373,19,29N,627497,795489,1350,84,O
10530,609374,19,29N,627648,795563,1400,94,O
10530,609375,19,29N,627523,795528,810,75,O
10530,609376,19,29N,627544,795544,670,88,O
10530,609377,19,29N,627544,795534,1500,80,O
10530,609378,19,29N,627753,795653,950,80,O
10530,609379,19,29N,627689,795652,1110,82,O
10530,609380,19,29N,638336,773758,1300,134,
10530,609381,19,29N,638344,773684,1170,115,
10530,609382,19,29N,638336,773758,520,98,
10530,609383,19,29N,638343,773033,1010,100,
10530,609384,19,29N,638358,773068,1040,77,
10530,609385,19,29N,638374,773278,1170,93,
10530,609386,19,29N,639300,773539,1100,146,
10530,609387,19,29N,639522,773543,1200,100,
10530,609388,19,29N,639676,774008,1000,139,
10530,609389,19,29N,639676,774008,1030,110,
10530,609390,19,30N,234537,676020,900,130,O
10530,609391,19,30N,234700,676278,1200,76,O
10530,609392,19,30N,234934,676782,1100,90,O
10530,609393,19,30N,233841,676172,800,76,O
10530,609394,19,30N,233859,676618,700,76,
10530,609395,19,30N,234419,675984,900,115,
10530,609396,19,30N,234214,676119,400,76,
10530,609397,19,30N,234901,674250,800,100,
10530,609398,19,30N,234938,674226,1100,80,
10530,609399,19,30N,234976,674424,1100,76,
10530,609400,19,30N,235076,674198,1500,76,
10530,609401,19,30N,234916,673991,1100,80,
10530,609402,19,30N,235053,674380,800,76,
10530,609403,19,30N,234969,674364,900,76,
10530,609404,19,30N,234854,674202,1300,77,
10530,609405,19,30N,235078,674195,200,100,
10530,609406,19,30N,234998,674429,700,76,
10530,609407,19,30N,235472,673904,400,80,
10530,609408,19,30N,235472,673904,400,70,
10530,609409,19,30N,235567,673889,1100,87,
10530,609410,19,30N,235551,679967,1000,76,
10530,609411,19,30N,235631,673996,800,76,
10530,609412,19,30N,235276,673838,1100,110,
10530,609413,19,30N,235438,673952,1000,76,
10530,609414,19,30N,235525,673886,1100,77,
10530,609415,19,30N,235597,673985,800,76,
10530,609416,19,30N,235322,674124,1100,77,
10530,609417,19,30N,235519,673914,500,100,
10530,609418,19,30N,235138,673728,1200,90,
10530,609419,19,30N,235134,673914,1400,80,
10530,609420,19,30N,235511,673904,800,76,
10530,609421,19,30N,235518,673912,1100,76,
10530,609422,19,29N,235542,673918,800,76,
10530,609423,19,30N,235138,673728,200,85,O
10530,609424,19,30N,235595,673472,500,76,O
10530,609425,19,30N,235035,672745,1100,110,O
10530,609426,19,30N,235179,672932,1000,100,O
10530,609427,19,30N,235350,673024,1000,76,O
10530,609428,19,30N,235336,673089,1300,85,O
10530,609429,19,30N,235398,673149,900,76,O
10530,609430,19,30N,235159,672586,1200,80,O
10530,609431,19,30N,235035,672745,600,78,O
10530,609432,19,30N,235386,672735,1100,80,O
10530,609433,19,30N,235322,672730,800,80,O
10530,609434,19,30N,235151,672602,700,76,O
10530,609435,19,30N,235210,672496,1100,76,O
10530,609436,19,30N,235274,672673,800,76,
10530,609437,19,30N,235280,672538,1100,76,
10530,609438,19,30N,234680,672466,900,110,
10530,609439,19,30N,234678,672467,1000,76,
