foret,numero,code_essence,zone_h,x,y,lng,dm,lac
10530,FROMAGER,19,30N,235597,673985,800,76,
10530,FROMAGER,19,30N,235322,674124,1100,77,
10530,FROMAGER,19,30N,235519,673914,500,100,
10530,FROMAGER,19,30N,235138,673728,1200,90,
10530,FROMAGER,19,30N,235134,673914,1400,80,
10530,FROMAGER,19,30N,235511,673904,800,76,
10530,FROMAGER,19,30N,235518,673912,1100,76,
10530,FROMAGER,19,29N,235542,673918,800,76,
10530,FROMAGER,19,30N,235138,673728,200,85,O
10530,FROMAGER,19,30N,235595,673472,500,76,O
10530,FROMAGER,19,30N,235035,672745,1100,110,O
10530,FROMAGER,19,30N,235179,672932,1000,100,O
10530,FROMAGER,19,30N,235350,673024,1000,76,O
10530,FROMAGER,19,30N,235336,673089,1300,85,O
10530,FROMAGER,19,30N,235398,673149,900,76,O
10530,FROMAGER,19,30N,235159,672586,1200,80,O
10530,FROMAGER,19,30N,235035,672745,600,78,O
10530,FROMAGER,19,30N,235386,672735,1100,80,O
10530,FROMAGER,19,30N,235322,672730,800,80,O
10530,FROMAGER,19,30N,235151,672602,700,76,O
10530,FROMAGER,19,30N,235210,672496,1100,76,O
10530,FROMAGER,19,30N,235274,672673,800,76,
10530,FROMAGER,19,30N,235280,672538,1100,76,
10530,FROMAGER,19,30N,234680,672466,900,110,
10530,FROMAGER,19,30N,234678,672467,1000,76,
10530,FROMAGER,19,30N,234663,672465,800,76,
10530,FROMAGER,19,30N,234680,672467,700,90,
10530,FROMAGER,19,30N,235352,672113,1000,76,
10530,FROMAGER,19,30N,234661,672469,1000,76,
10530,FROMAGER,19,30N,235134,672755,700,90,
10530,FROMAGER,19,30N,234576,672280,400,180,
10530,FROMAGER,19,30N,234576,672280,900,80,
10530,FROMAGER,19,30N,234638,672166,200,76,
10530,FROMAGER,19,30N,235281,673342,200,77,
10530,FROMAGER,19,30N,235281,673342,1300,68,
10530,FROMAGER,19,30N,234545,672378,900,120,
10530,FROMAGER,19,30N,235883,675570,900,130,
10530,FROMAGER,19,30N,235740,675457,1100,79,
10530,FROMAGER,19,30N,235025,675474,1300,76,
10530,FROMAGER,19,30N,235883,675570,900,120,
10530,FROMAGER,19,30N,235736,675490,1000,76,
10530,FROMAGER,19,30N,235692,675554,1100,76,
10530,FROMAGER,19,30N,235708,675593,900,76,
10530,FROMAGER,19,30N,235504,675682,1200,90,
10530,FROMAGER,19,30N,235008,675484,800,76,
10530,FROMAGER,19,30N,235524,675573,900,76,
10530,FROMAGER,19,30N,235453,675223,800,76,
10530,FROMAGER,19,30N,235417,671772,900,100,
10530,FROMAGER,19,30N,235474,675675,1100,76,
10530,FROMAGER,19,30N,235783,675492,700,76,
10530,FROMAGER,19,30N,235672,675221,400,76,
10530,FROMAGER,19,30N,235418,675172,800,77,
10530,FROMAGER,19,30N,235114,675970,700,76,
10530,FROMAGER,19,30N,235748,675588,1100,90,
10530,FROMAGER,19,30N,344498,699946,800,76,
10530,FROMAGER,19,30N,344598,699860,700,76,
10530,FROMAGER,19,30N,344597,699855,540,76,
10530,FROMAGER,19,30N,344612,699851,400,76,
10530,FROMAGER,19,30N,344557,699804,900,76,
10530,FROMAGER,19,30N,344558,704790,600,76,
10530,FROMAGER,19,30N,344559,704759,700,76,
10530,FROMAGER,19,30N,344619,704767,800,76,
10530,FROMAGER,19,30N,344616,704764,500,76,
10530,FROMAGER,19,30N,344620,704746,900,76,
10530,FROMAGER,19,30N,344651,704757,400,76,
10530,FROMAGER,19,30N,344549,704780,710,76,
10530,FROMAGER,19,30N,344649,704752,400,76,
10530,FROMAGER,19,30N,344591,704804,600,76,
10530,FROMAGER,19,30N,344665,704806,900,76,
10530,FROMAGER,19,30N,344554,704807,640,76,
10530,FROMAGER,19,30N,344541,704803,800,76,
10530,FROMAGER,19,30N,493699,829306,870,80,
10530,FROMAGER,19,30N,493670,829346,1160,81,
10530,FROMAGER,19,30N,493756,829128,870,90,
10530,FROMAGER,19,30N,493771,829062,1000,78,
10530,FROMAGER,19,30N,493735,829002,1080,76,
10530,FROMAGER,19,30N,493661,829449,840,80,
10530,FROMAGER,19,30N,493629,829449,970,100,
10530,FROMAGER,19,30N,493829,829649,890,101,
10530,FROMAGER,19,30N,493746,829649,840,83,
10530,FROMAGER,19,30N,493790,829619,1030,95,
10530,FROMAGER,19,30N,493683,829648,970,82,
10530,FROMAGER,19,30N,493730,829330,1200,57,
10530,FROMAGER,19,30N,493779,829118,640,120,
10530,FROMAGER,19,30N,493735,829424,900,87,
10530,FROMAGER,19,30N,493747,829225,870,78,
10530,FROMAGER,19,30N,493814,829157,830,80,
10530,FROMAGER,19,30N,493727,829577,900,100,
10530,FROMAGER,19,30N,493931,829535,1000,77,
10530,FROMAGER,19,30N,494362,829121,810,104,
10530,FROMAGER,19,30N,494270,829171,850,113,
10530,FROMAGER,19,30N,494270,829171,340,90,
10530,FROMAGER,19,30N,494346,829130,540,70,
10530,FROMAGER,19,30N,493325,829174,1020,85,
10530,FROMAGER,19,30N,494346,829130,810,83,
10530,FROMAGER,19,30N,494233,829341,900,98,
10530,FROMAGER,19,30N,494443,829414,1040,92,
10530,FROMAGER,19,30N,494435,829435,910,80,
10530,FROMAGER,19,30N,494344,829439,870,94,
10530,FROMAGER,19,30N,493815,829222,720,95,
10530,FROMAGER,19,30N,494393,829571,850,96,
10530,FROMAGER,19,30N,494434,829343,1080,84,
10530,FROMAGER,19,30N,493975,829204,1000,57,
10530,FROMAGER,19,30N,493815,829222,820,107,
10530,FROMAGER,19,30N,493815,829222,400,87,
10530,FROMAGER,19,30N,493838,829347,500,90,
10530,FROMAGER,19,30N,494239,829321,790,93,
10530,FROMAGER,19,30N,217807,737472,1100,110,
10530,FROMAGER,19,30N,217789,737518,1000,103,
10530,FROMAGER,19,30N,217800,737722,1100,125,
10530,FROMAGER,19,30N,217344,737488,1480,79,
10530,FROMAGER,19,30N,217837,737480,1100,80,
10530,FROMAGER,19,30N,217757,737669,1150,77,
10530,FROMAGER,19,30N,217378,737574,1860,78,
10530,FROMAGER,19,30N,217667,737704,1300,80,
10530,FROMAGER,19,30N,217427,737432,1050,90,
10530,FROMAGER,19,30N,217690,737617,1050,115,
10530,FROMAGER,19,30N,217647,737602,1100,110,
10530,FROMAGER,19,30N,217691,737793,1180,90,
10530,FROMAGER,19,30N,217720,737741,1250,110,
10530,FROMAGER,19,30N,217874,737593,1000,130,
10530,FROMAGER,19,30N,217929,737572,1000,119,
10530,FROMAGER,19,30N,217676,737521,1000,91,
10530,FROMAGER,19,30N,218028,737196,1100,147,
10530,FROMAGER,19,30N,218159,737074,1200,127,
10530,FROMAGER,19,30N,218181,737104,1100,130,
10530,FROMAGER,19,30N,218159,737074,1000,85,
10530,FROMAGER,19,30N,218159,737074,1100,160,
10530,FROMAGER,19,30N,218181,737104,1000,107,
10530,FROMAGER,19,30N,218225,737238,1300,120,
10530,FROMAGER,19,30N,218284,737302,1500,79,
10530,FROMAGER,19,30N,218098,736881,400,146,
10530,FROMAGER,19,30N,218098,736881,400,110,
10530,FROMAGER,19,30N,218098,736881,900,150,
10530,FROMAGER,19,30N,217892,737635,1000,96,
10530,FROMAGER,19,30N,217878,737703,1000,84,
10530,FROMAGER,19,30N,497178,826768,900,104,
10530,FROMAGER,19,30N,497298,826933,1000,76,
10530,FROMAGER,19,30N,497407,827336,500,80,
10530,FROMAGER,19,30N,497495,827168,870,100,
10530,FROMAGER,19,30N,497670,827014,1460,83,
10530,FROMAGER,19,30N,497578,826969,1040,77,
10530,FROMAGER,19,30N,497463,826801,800,81,
10530,FROMAGER,19,30N,497182,826756,900,76,
10530,FROMAGER,19,30N,497161,826725,840,80,
10530,FROMAGER,19,30N,497161,826725,840,80,
10530,FROMAGER,19,30N,497677,827625,970,96,
10530,FROMAGER,19,30N,497559,827510,400,98,
10530,FROMAGER,19,30N,497308,827758,900,114,
10530,FROMAGER,19,30N,497426,827746,810,76,
10530,FROMAGER,19,30N,497482,826889,600,78,
10530,FROMAGER,19,30N,496893,827884,800,84,
10530,FROMAGER,19,30N,497058,827796,900,80,
10530,FROMAGER,19,30N,497058,827796,900,80,
10530,FROMAGER,19,30N,496848,827840,700,80,
10530,FROMAGER,19,30N,496797,828033,900,110,
10530,FROMAGER,19,30N,496857,828289,970,105,
10530,FROMAGER,19,30N,496857,828289,300,76,
10530,FROMAGER,19,30N,496771,828128,700,77,
10530,FROMAGER,19,30N,496832,828296,970,76,
10530,FROMAGER,19,30N,496840,828262,860,77,
10530,FROMAGER,19,30N,496982,828268,940,86,
10530,FROMAGER,19,30N,496964,828271,900,80,
10530,FROMAGER,19,30N,496970,827334,840,116,
10530,FROMAGER,19,30N,496940,827471,940,100,
10530,FROMAGER,19,30N,496814,827645,600,80,
10530,FROMAGER,19,30N,496845,827531,900,110,
10530,FROMAGER,19,30N,496845,827531,500,106,
10530,FROMAGER,19,30N,496806,827647,1070,100,
10530,FROMAGER,19,30N,497050,827035,1070,79,
10530,FROMAGER,19,30N,497056,827022,970,76,
10530,FROMAGER,19,30N,497068,827026,900,80,
10530,FROMAGER,19,30N,497098,827036,870,78,
10530,FROMAGER,19,30N,496826,827081,920,77,
10530,FROMAGER,19,30N,496835,826988,700,87,
10530,FROMAGER,19,30N,496839,827248,500,90,
10530,FROMAGER,19,30N,496676,827604,900,84,
10530,FROMAGER,19,30N,497039,827184,1070,76,
10530,FROMAGER,19,30N,496875,827269,800,82,
10530,FROMAGER,19,30N,199188,786607,1280,130,
10530,FROMAGER,19,30N,199205,786525,1080,92,
10530,FROMAGER,19,30N,199187,786525,1080,130,
10530,FROMAGER,19,30N,344448,703843,1240,76,
10530,FROMAGER,19,30N,344425,703833,1410,76,
10530,FROMAGER,19,30N,199220,786611,1200,110,
10530,FROMAGER,19,30N,344506,703657,1040,80,
10530,FROMAGER,19,30N,199222,786614,950,85,
10530,FROMAGER,19,30N,344363,703852,900,76,
10530,FROMAGER,19,30N,344535,703618,710,76,
10530,FROMAGER,19,30N,344491,703605,700,76,
10530,FROMAGER,19,30N,199206,786597,1300,100,
10530,FROMAGER,19,30N,344491,703605,630,60,
10530,FROMAGER,19,30N,199229,786626,1080,90,
10530,FROMAGER,19,30N,199205,786556,1080,80,
10530,FROMAGER,19,30N,344467,703621,1000,76,
10530,FROMAGER,19,30N,344754,703916,550,76,
10530,FROMAGER,19,30N,344754,703916,1340,50,
10530,FROMAGER,19,30N,199369,785315,940,132,
10530,FROMAGER,19,30N,344549,703628,1020,80,
10530,FROMAGER,19,30N,199349,785326,1060,102,
10530,FROMAGER,19,30N,344405,703603,640,76,
10530,FROMAGER,19,30N,199348,785337,1160,90,
10530,FROMAGER,19,30N,344820,703895,800,76,
10530,FROMAGER,19,30N,199352,785345,1080,90,
10530,FROMAGER,19,30N,344791,703897,700,76,
10530,FROMAGER,19,30N,199339,785359,1080,80,
10530,FROMAGER,19,30N,344785,703920,1000,76,
10530,FROMAGER,19,30N,344506,703657,860,60,
10530,FROMAGER,19,30N,344535,703618,740,50,
10530,FROMAGER,19,30N,199321,785366,820,80,
10530,FROMAGER,19,30N,344845,703827,900,76,
10530,FROMAGER,19,30N,199303,785375,1200,78,
10530,FROMAGER,19,30N,344476,703660,900,76,
10530,FROMAGER,19,30N,344445,703971,710,76,
10530,FROMAGER,19,30N,344445,703971,840,40,
10530,FROMAGER,19,30N,344898,703958,500,76,
10530,FROMAGER,19,30N,344758,703908,800,76,
10530,FROMAGER,19,30N,344760,703901,640,76,
10530,FROMAGER,19,30N,377518,736919,800,76,
10530,FROMAGER,19,30N,337493,736951,800,96,
10530,FROMAGER,19,30N,337494,736992,600,88,
10530,FROMAGER,19,30N,337497,736998,1000,76,
10530,FROMAGER,19,30N,343523,704042,1000,76,
10530,FROMAGER,19,30N,343530,704039,1140,76,
10530,FROMAGER,19,30N,343530,704039,550,50,
10530,FROMAGER,19,30N,343582,704039,1140,76,
10530,FROMAGER,19,30N,343610,704042,640,76,
10530,FROMAGER,19,30N,199321,785366,530,76,
10530,FROMAGER,19,30N,199278,785385,1380,80,
10530,FROMAGER,19,30N,337032,737335,900,76,
10530,FROMAGER,19,30N,337030,737333,600,78,
10530,FROMAGER,19,30N,199262,785394,1300,80,
10530,FROMAGER,19,30N,337058,737303,1100,76,
10530,FROMAGER,19,30N,337057,737289,800,76,
10530,FROMAGER,19,30N,337071,737330,1100,77,
10530,FROMAGER,19,30N,337125,737309,700,77,
10530,FROMAGER,19,30N,336646,737380,900,90,
10530,FROMAGER,19,30N,199245,785404,1080,105,
10530,FROMAGER,19,30N,336578,737345,1000,76,
10530,FROMAGER,19,30N,336695,737458,900,100,
10530,FROMAGER,19,30N,337132,737291,900,76,
10530,FROMAGER,19,30N,337230,737414,900,76,
10530,FROMAGER,19,30N,337295,737372,600,76,
10530,FROMAGER,19,30N,337324,737378,900,77,
10530,FROMAGER,19,30N,337377,737368,900,77,
10530,FROMAGER,19,30N,337372,737483,800,76,
10530,FROMAGER,19,30N,336946,735911,550,76,
10530,FROMAGER,19,30N,336955,735874,900,77,
10530,FROMAGER,19,30N,336926,735894,900,76,
10530,FROMAGER,19,30N,336872,735920,900,78,
10530,FROMAGER,19,30N,336766,735875,1060,77,
10530,FROMAGER,19,30N,336731,735925,900,90,
10530,FROMAGER,19,30N,336731,735925,400,76,
10530,FROMAGER,19,30N,336696,735987,1000,76,
10530,FROMAGER,19,30N,199242,785408,1380,86,
10530,FROMAGER,19,30N,199258,785412,1080,92,
10530,FROMAGER,19,30N,199277,785406,1150,98,
10530,FROMAGER,19,30N,199290,785400,900,82,
10530,FROMAGER,19,30N,336760,735779,920,76,
10530,FROMAGER,19,30N,336801,735764,800,76,
10530,FROMAGER,19,30N,336806,735787,810,76,
10530,FROMAGER,19,30N,336776,735697,700,76,
10530,FROMAGER,19,30N,336742,735716,600,76,
10530,FROMAGER,19,30N,336740,735721,850,76,
10530,FROMAGER,19,30N,199186,785412,1400,80,
10530,FROMAGER,19,30N,199135,785400,1380,82,
10530,FROMAGER,19,30N,336743,735721,840,76,
10530,FROMAGER,19,30N,336636,735671,1000,77,
10530,FROMAGER,19,30N,336635,735672,900,76,
10530,FROMAGER,19,30N,336637,735877,800,76,
10530,FROMAGER,19,30N,336735,735825,770,77,
10530,FROMAGER,19,30N,337073,736895,1000,77,
10530,FROMAGER,19,30N,337118,736881,1000,76,
10530,FROMAGER,19,30N,337148,736837,600,76,
10530,FROMAGER,19,30N,337151,736831,800,76,
10530,FROMAGER,19,30N,337382,736770,1000,76,
10530,FROMAGER,19,30N,337381,736779,600,76,
10530,FROMAGER,19,30N,199106,785402,1280,95,
10530,FROMAGER,19,30N,199096,785395,550,80,
10530,FROMAGER,19,30N,199049,785379,780,78,
10530,FROMAGER,19,30N,337359,736802,700,76,
10530,FROMAGER,19,30N,199049,785379,900,100,
10530,FROMAGER,19,30N,337401,736812,1000,77,
10530,FROMAGER,19,30N,199017,785362,1380,85,
10530,FROMAGER,19,30N,337442,736861,900,76,
10530,FROMAGER,19,30N,199017,785362,1380,85,
10530,FROMAGER,19,30N,337466,736856,600,76,
10530,FROMAGER,19,30N,337510,736863,1000,76,
10530,FROMAGER,19,30N,199096,785395,680,78,
10530,FROMAGER,19,30N,198974,785364,1080,81,
10530,FROMAGER,19,30N,198933,785373,1080,82,
10530,FROMAGER,19,30N,198902,785375,1080,115,
10530,FROMAGER,19,30N,198906,785379,1200,116,
10530,FROMAGER,19,30N,337539,736829,800,76,
10530,FROMAGER,19,30N,198866,785380,530,100,
10530,FROMAGER,19,30N,198866,785380,800,78,
10530,FROMAGER,19,30N,336840,736517,700,76,
10530,FROMAGER,19,30N,336858,736537,1000,76,
10530,FROMAGER,19,30N,336843,736544,900,78,
10530,FROMAGER,19,30N,336849,736553,800,76,
10530,FROMAGER,19,30N,336421,736573,900,76,
10530,FROMAGER,19,30N,314125,777366,1000,86,
10530,FROMAGER,19,30N,313975,777276,990,83,
10530,FROMAGER,19,30N,313990,777215,1000,80,
10530,FROMAGER,19,30N,314276,7774024,540,85,
10530,FROMAGER,19,30N,314326,777367,1080,80,
10530,FROMAGER,19,30N,314229,777361,1080,82,
10530,FROMAGER,19,30N,314893,778210,1080,85,
10530,FROMAGER,19,30N,314825,778045,540,85,
10530,FROMAGER,19,30N,314830,778047,840,77,
10530,FROMAGER,19,30N,314868,778073,810,76,
10530,FROMAGER,19,30N,314798,777998,810,77,
10530,FROMAGER,19,30N,314778,777993,610,76,
10530,FROMAGER,19,30N,314775,777990,900,77,
10530,FROMAGER,19,30N,314762,777963,810,78,
10530,FROMAGER,19,30N,314764,7779907,810,77,
10530,FROMAGER,19,30N,314797,777899,800,76,
10530,FROMAGER,19,30N,314782,777845,1000,77,
10530,FROMAGER,19,30N,314764,777851,810,78,
10530,FROMAGER,19,30N,314883,778068,540,76,
10530,FROMAGER,19,30N,315423,778881,1080,79,
10530,FROMAGER,19,30N,315477,778921,810,80,
10530,FROMAGER,19,30N,315478,778873,1060,76,
10530,FROMAGER,19,30N,315487,778870,500,79,
10530,FROMAGER,19,30N,315401,778757,1080,77,
10530,FROMAGER,19,30N,315401,778757,400,80,
10530,FROMAGER,19,30N,315536,778934,500,80,
10530,FROMAGER,19,30N,315487,779041,810,77,
10530,FROMAGER,19,30N,315491,779105,810,76,
10530,FROMAGER,19,30N,315525,778915,900,77,
10530,FROMAGER,19,30N,315437,779154,540,77,
10530,FROMAGER,19,30N,315434,779226,810,76,
10530,FROMAGER,19,30N,315532,779200,810,76,
10530,FROMAGER,19,30N,315576,779274,810,76,
10530,FROMAGER,19,30N,315576,779280,600,78,
10530,FROMAGER,19,30N,315608,779244,540,78,
10530,FROMAGER,19,30N,315770,779444,810,76,
10530,FROMAGER,19,30N,315797,779488,810,77,
10530,FROMAGER,19,30N,315801,779470,810,76,
10530,FROMAGER,19,30N,315532,779441,1080,79,
10530,FROMAGER,19,30N,315594,779234,700,82,
10530,FROMAGER,19,30N,315305,779347,710,76,
10530,FROMAGER,19,30N,315306,779375,910,77,
10530,FROMAGER,19,30N,315330,779387,810,76,
10530,FROMAGER,19,30N,315951,779526,500,80,
10530,FROMAGER,19,30N,315921,771619,810,76,
10530,FROMAGER,19,30N,411603,845953,810,80,
10530,FROMAGER,19,30N,411613,845955,920,76,
10530,FROMAGER,19,30N,411633,845939,900,76,
10530,FROMAGER,19,30N,411562,845862,400,76,
10530,FROMAGER,19,30N,411532,845841,870,76,
10530,FROMAGER,19,30N,411427,846029,1100,76,
10530,FROMAGER,19,30N,412023,846665,600,76,
10530,FROMAGER,19,30N,411961,846141,870,76,
10530,FROMAGER,19,30N,411957,846189,1090,76,
10530,FROMAGER,19,30N,411975,846140,610,76,
10530,FROMAGER,19,30N,412013,846040,1100,110,
10530,FROMAGER,19,30N,411950,846010,850,76,
10530,FROMAGER,19,30N,408980,846432,1010,80,
10530,FROMAGER,19,30N,408940,846264,1310,77,
10530,FROMAGER,19,30N,408924,846304,980,100,
10530,FROMAGER,19,30N,408924,846304,400,76,
10530,FROMAGER,19,30N,408940,846279,1100,90,
10530,FROMAGER,19,30N,408909,846365,1210,85,
10530,FROMAGER,19,30N,408760,846581,1320,95,
10530,FROMAGER,19,30N,409886,846433,1000,80,
10530,FROMAGER,19,30N,408906,866295,1050,77,
10530,FROMAGER,19,30N,408780,846433,870,78,
10530,FROMAGER,19,30N,408825,846595,820,90,
10530,FROMAGER,19,30N,408925,846686,1200,76,
10530,FROMAGER,19,30N,409869,846439,1000,76,
10530,FROMAGER,19,30N,409195,845280,1210,80,
10530,FROMAGER,19,30N,409174,846262,970,77,
10530,FROMAGER,19,30N,409216,846310,1090,90,
10530,FROMAGER,19,30N,493108,828578,840,96,
10530,FROMAGER,19,30N,492897,828331,810,102,
10530,FROMAGER,19,30N,493244,828473,540,100,
10530,FROMAGER,19,30N,493115,828545,690,76,
10530,FROMAGER,19,30N,492879,828349,1040,78,
10530,FROMAGER,19,30N,492913,828528,810,80,
10530,FROMAGER,19,30N,493122,828481,460,100,
10530,FROMAGER,19,30N,492879,828382,770,80,
10530,FROMAGER,19,30N,493108,828561,920,80,
10530,FROMAGER,19,30N,492853,828346,770,80,
10530,FROMAGER,19,30N,492854,828397,1000,76,
10530,FROMAGER,19,30N,493257,828476,920,77,
10530,FROMAGER,19,30N,493430,829067,790,95,
10530,FROMAGER,19,30N,493428,829000,820,123,
10530,FROMAGER,19,30N,493223,828860,770,94,
10530,FROMAGER,19,30N,493257,828476,920,77,
10530,FROMAGER,19,30N,493428,829000,310,110,
10530,FROMAGER,19,30N,493458,829086,470,104,
10530,FROMAGER,19,30N,493438,829159,1080,86,
10530,FROMAGER,19,30N,493473,829295,1050,80,
10530,FROMAGER,19,30N,493295,829260,1120,76,
10530,FROMAGER,19,30N,493381,829223,1070,76,
10530,FROMAGER,19,30N,493316,829187,820,76,
10530,FROMAGER,19,30N,493469,829287,640,81,
10530,FROMAGER,19,30N,493438,829237,610,82,
10530,FROMAGER,19,30N,492673,829009,730,76,
10530,FROMAGER,19,30N,492730,828998,1150,81,
10530,FROMAGER,19,30N,492813,829005,840,76,
10530,FROMAGER,19,30N,493493,829183,870,80,
10530,FROMAGER,19,30N,493381,829289,820,76,
10530,FROMAGER,19,30N,493475,829736,720,104,
10530,FROMAGER,19,30N,493278,829305,1000,76,
10530,FROMAGER,19,30N,493078,829156,880,98,
10530,FROMAGER,19,30N,493105,828986,920,76,
10530,FROMAGER,19,30N,493051,829131,1020,80,
10530,FROMAGER,19,30N,493163,829188,370,82,
10530,FROMAGER,19,30N,492997,828870,870,88,
10530,FROMAGER,19,30N,493086,828926,910,94,
10530,FROMAGER,19,30N,493094,829088,540,81,
10530,FROMAGER,19,29N,725157,756907,500,80,
10530,FROMAGER,19,29N,725762,757343,500,80,
10530,FROMAGER,19,29N,725726,757420,1100,82,
10530,FROMAGER,19,29N,725788,757494,1400,84,
10530,FROMAGER,19,30N,725847,757221,500,81,
10530,FROMAGER,19,29N,725824,757170,800,80,
10530,FROMAGER,19,29N,725838,757241,750,80,
10530,FROMAGER,19,29N,725727,757230,550,82,
10530,FROMAGER,19,29N,725247,758682,900,83,
10530,FROMAGER,19,29N,725247,758682,1050,77,
10530,FROMAGER,19,29N,725247,758680,1250,90,
10530,FROMAGER,19,29N,725722,758637,1150,92,
10530,FROMAGER,19,29N,725834,758404,1050,85,
10530,FROMAGER,19,29N,725803,758413,600,87,
10530,FROMAGER,19,29N,739540,762905,1100,100,
10530,FROMAGER,19,29N,739530,762901,1000,95,
10530,FROMAGER,19,29N,739530,762901,500,65,
10530,FROMAGER,19,30N,342807,774464,1300,76,
10530,FROMAGER,19,30N,342843,774495,1300,76,
10530,FROMAGER,19,29N,741338,759942,800,80,
10530,FROMAGER,19,30N,342649,774699,1300,80,
10530,FROMAGER,19,30N,342725,774175,1040,76,
10530,FROMAGER,19,30N,342436,774239,1040,110,
10530,FROMAGER,19,29N,739540,762905,900,65,
10530,FROMAGER,19,29N,739846,762912,1000,76,
10530,FROMAGER,19,29N,739782,762876,1050,82,
10530,FROMAGER,19,30N,342141,774613,1040,85,
10530,FROMAGER,19,30N,342141,774613,780,79,
10530,FROMAGER,19,30N,342727,774175,1040,76,
10530,FROMAGER,19,30N,342651,774159,1040,77,
10530,FROMAGER,19,30N,305370,780768,1400,98,
10530,FROMAGER,19,30N,305443,780688,1300,87,
10530,FROMAGER,19,30N,305616,780981,1100,94,
10530,FROMAGER,19,30N,305521,780806,1100,90,
10530,FROMAGER,19,30N,305266,780496,1100,95,
10530,FROMAGER,19,30N,305449,780737,1300,83,
10530,FROMAGER,19,30N,305432,780582,1300,82,
10530,FROMAGER,19,30N,305425,780759,1030,98,
10530,FROMAGER,19,30N,305801,779829,1300,85,
10530,FROMAGER,19,30N,305181,780503,1200,80,
10530,FROMAGER,19,30N,305278,780497,1250,76,
10530,FROMAGER,19,30N,350380,780554,1260,76,
10530,FROMAGER,19,30N,305358,780565,1300,77,
10530,FROMAGER,19,30N,305387,780593,800,84,
10530,FROMAGER,19,30N,305366,780575,800,68,
10530,FROMAGER,19,30N,305575,779975,700,76,
10530,FROMAGER,19,30N,305272,780812,1200,80,
10530,FROMAGER,19,30N,305425,780759,1200,70,
10530,FROMAGER,19,30N,305232,780548,400,100,
10530,FROMAGER,19,30N,305232,780548,800,85,
10530,FROMAGER,19,30N,305385,780482,1300,76,
10530,FROMAGER,19,30N,305222,780539,1200,67,
10530,FROMAGER,19,30N,305537,780783,1150,76,
10530,FROMAGER,19,30N,305520,780655,1080,83,
10530,FROMAGER,19,30N,305233,780525,1100,76,
10530,FROMAGER,19,30N,305366,780575,960,80,
10530,FROMAGER,19,29N,742671,758062,1100,76,
10530,FROMAGER,19,30N,305713,781084,1360,83,
10530,FROMAGER,19,30N,305780,781065,1100,83,
10530,FROMAGER,19,30N,305771,781056,1360,70,
10530,FROMAGER,19,30N,305178,780475,400,130,
10530,FROMAGER,19,30N,305163,780484,1300,76,
10530,FROMAGER,19,30N,305497,780823,1200,76,
10530,FROMAGER,19,30N,305127,780475,1280,76,
10530,FROMAGER,19,30N,305504,780050,800,78,
10530,FROMAGER,19,30N,305504,780044,800,76,
10530,FROMAGER,19,30N,305504,780050,800,70,
10530,FROMAGER,19,30N,305269,780779,1200,80,
10530,FROMAGER,19,30N,305178,780475,400,116,
10530,FROMAGER,19,30N,305483,780035,800,84,
10530,FROMAGER,19,30N,305258,780650,1200,70,
10530,FROMAGER,19,30N,305280,780646,1200,76,
10530,FROMAGER,19,30N,305258,780650,950,96,
10530,FROMAGER,19,30N,304650,780627,1300,90,
10530,FROMAGER,19,30N,304226,780705,1300,80,
10530,FROMAGER,19,30N,304739,780612,1200,88,
10530,FROMAGER,19,30N,304657,780662,1100,80,
10530,FROMAGER,19,30N,473272,757157,900,170,
10530,FROMAGER,19,30N,473405,757140,1100,85,
10530,FROMAGER,19,30N,473286,757164,500,106,
10530,FROMAGER,19,30N,473936,756124,1080,175,
10530,FROMAGER,19,30N,473403,756078,950,76,
10530,FROMAGER,19,30N,473414,756069,1000,150,
10530,FROMAGER,19,30N,473483,756788,1100,100,
10530,FROMAGER,19,30N,473483,756788,700,70,
10530,FROMAGER,19,30N,473783,756789,1000,105,
10530,FROMAGER,19,30N,473783,756789,1100,80,
10530,FROMAGER,19,30N,473931,756686,950,90,
10530,FROMAGER,19,30N,473781,756711,1400,85,
10530,FROMAGER,19,30N,471734,757353,1200,76,
10530,FROMAGER,19,30N,472091,757442,1150,96,
10530,FROMAGER,19,30N,472023,757352,1030,77,
10530,FROMAGER,19,30N,473283,758066,1230,85,
10530,FROMAGER,19,30N,473331,758123,1100,86,
10530,FROMAGER,19,30N,473512,758116,1250,78,
10530,FROMAGER,19,30N,458787,719154,1400,70,
10530,FROMAGER,19,30N,458444,719142,850,100,
10530,FROMAGER,19,30N,433563,782980,1080,84,
10530,FROMAGER,19,30N,433549,782946,940,92,
10530,FROMAGER,19,30N,433513,782845,1150,92,
10530,FROMAGER,19,30N,459115,720055,1500,80,
10530,FROMAGER,19,30N,459105,720045,1380,76,
10530,FROMAGER,19,30N,433335,782353,1150,85,
10530,FROMAGER,19,30N,433345,782878,1130,85,
10530,FROMAGER,19,30N,433356,782904,900,82,
10530,FROMAGER,19,30N,433240,783721,1200,97,
10530,FROMAGER,19,30N,433208,783830,1000,78,
10530,FROMAGER,19,30N,433076,783825,840,100,
10530,FROMAGER,19,30N,433128,782762,1140,97,
10530,FROMAGER,19,30N,433121,783097,1000,103,
10530,FROMAGER,19,30N,316318,656080,1300,83,
10530,FROMAGER,19,30N,315690,655757,1000,86,
10530,FROMAGER,19,30N,315700,655812,1150,80,
10530,FROMAGER,19,30N,314336,655816,900,76,
10530,FROMAGER,19,30N,314337,655824,1350,76,
